,Date,Time,NOx.GT,PT08.S3.NOx,NO2.GT,PT08.S4.NO2,T,RH,AH
306,23/03/2004,12.00.00,207.0,837.0,129.0,1746.0,13.1,54.8,0.8234
307,23/03/2004,13.00.00,208.0,770.0,132.0,1847.0,13.8,53.4,0.8351
308,23/03/2004,14.00.00,160.0,881.0,110.0,1639.0,16.0,42.4,0.7674
309,23/03/2004,15.00.00,131.0,924.0,99.0,1589.0,14.1,49.8,0.7971
310,23/03/2004,16.00.00,128.0,944.0,100.0,1570.0,12.0,61.1,0.8537
311,23/03/2004,17.00.00,176.0,818.0,122.0,1719.0,13.6,54.6,0.8465
312,23/03/2004,18.00.00,107.0,962.0,97.0,1514.0,13.7,49.5,0.7695
313,23/03/2004,19.00.00,131.0,854.0,112.0,1688.0,11.7,57.1,0.7822
314,23/03/2004,20.00.00,166.0,812.0,128.0,1722.0,11.5,58.2,0.7867
315,23/03/2004,21.00.00,89.0,1006.0,101.0,1487.0,12.6,54.2,0.7881
316,23/03/2004,22.00.00,81.0,1141.0,96.0,1375.0,12.0,54.9,0.7664
317,23/03/2004,23.00.00,78.0,1105.0,86.0,1425.0,11.0,61.4,0.8057
318,24/03/2004,00.00.00,70.0,1137.0,85.0,1411.0,11.1,62.2,0.8199
319,24/03/2004,01.00.00,76.0,1151.0,79.0,1405.0,10.8,62.5,0.8082
320,24/03/2004,02.00.00,43.0,1320.0,61.0,1326.0,11.3,60.0,0.8025
321,24/03/2004,03.00.00,-200.0,1493.0,-200.0,1272.0,10.6,61.6,0.7856
322,24/03/2004,04.00.00,44.0,1477.0,66.0,1287.0,10.2,62.7,0.7813
323,24/03/2004,05.00.00,34.0,1572.0,54.0,1255.0,10.9,58.6,0.7628
324,24/03/2004,06.00.00,43.0,1496.0,57.0,1255.0,10.8,57.2,0.7382
325,24/03/2004,07.00.00,79.0,1186.0,75.0,1403.0,10.4,59.2,0.7455
326,24/03/2004,08.00.00,174.0,832.0,97.0,1706.0,11.0,57.3,0.7501
327,24/03/2004,09.00.00,235.0,652.0,110.0,2080.0,11.2,56.9,0.7565
328,24/03/2004,10.00.00,218.0,762.0,113.0,1770.0,12.1,54.9,0.7734
329,24/03/2004,11.00.00,136.0,950.0,88.0,1505.0,15.1,44.3,0.7535
330,24/03/2004,12.00.00,117.0,1012.0,85.0,1440.0,15.6,40.6,0.7146
331,24/03/2004,13.00.00,119.0,959.0,96.0,1477.0,16.9,34.6,0.6597
332,24/03/2004,14.00.00,126.0,879.0,106.0,1566.0,16.6,35.6,0.6697
333,24/03/2004,15.00.00,100.0,1015.0,91.0,1494.0,11.3,63.9,0.8554
334,24/03/2004,16.00.00,197.0,829.0,126.0,1730.0,9.6,81.1,0.972
335,24/03/2004,17.00.00,195.0,774.0,130.0,1783.0,11.7,69.1,0.9497
336,24/03/2004,18.00.00,156.0,828.0,111.0,1722.0,10.7,68.5,0.8794
337,24/03/2004,19.00.00,247.0,681.0,134.0,2008.0,10.7,67.3,0.8643
338,24/03/2004,20.00.00,190.0,795.0,136.0,1744.0,10.8,65.7,0.8486
339,24/03/2004,21.00.00,169.0,928.0,125.0,1571.0,10.3,66.3,0.8336
340,24/03/2004,22.00.00,118.0,1064.0,108.0,1435.0,10.1,66.9,0.8248
341,24/03/2004,23.00.00,81.0,1186.0,87.0,1354.0,10.4,61.1,0.7717
342,25/03/2004,00.00.00,80.0,1168.0,89.0,1341.0,10.3,59.9,0.7516
343,25/03/2004,01.00.00,42.0,1400.0,58.0,1249.0,11.0,58.4,0.7686
344,25/03/2004,02.00.00,38.0,1450.0,54.0,1253.0,9.1,68.1,0.789
345,25/03/2004,03.00.00,-200.0,1564.0,-200.0,1224.0,9.5,68.2,0.8091
346,25/03/2004,04.00.00,18.0,1707.0,28.0,1212.0,9.3,72.3,0.8496
347,25/03/2004,05.00.00,12.0,1935.0,20.0,1158.0,9.9,66.8,0.8152
348,25/03/2004,06.00.00,43.0,1604.0,51.0,1268.0,7.6,83.2,0.8695
349,25/03/2004,07.00.00,84.0,1260.0,82.0,1383.0,8.1,79.0,0.8544
350,25/03/2004,08.00.00,184.0,902.0,112.0,1721.0,8.7,74.6,0.8429
351,25/03/2004,09.00.00,202.0,740.0,119.0,1937.0,8.6,75.1,0.8415
352,25/03/2004,10.00.00,133.0,969.0,99.0,1552.0,9.7,69.7,0.8389
353,25/03/2004,11.00.00,130.0,1039.0,98.0,1468.0,11.0,64.4,0.8447
354,25/03/2004,12.00.00,106.0,1081.0,88.0,1442.0,13.6,53.0,0.8209
355,25/03/2004,13.00.00,132.0,958.0,96.0,1570.0,14.2,48.4,0.778
356,25/03/2004,14.00.00,106.0,976.0,81.0,1492.0,14.2,46.3,0.7438
357,25/03/2004,15.00.00,125.0,986.0,92.0,1501.0,16.0,41.3,0.7462
358,25/03/2004,16.00.00,138.0,939.0,105.0,1545.0,17.7,35.4,0.7094
359,25/03/2004,17.00.00,120.0,968.0,88.0,1527.0,17.1,37.4,0.7225
360,25/03/2004,18.00.00,158.0,836.0,103.0,1748.0,14.9,40.5,0.6835
361,25/03/2004,19.00.00,253.0,666.0,141.0,2060.0,13.4,47.8,0.7293
362,25/03/2004,20.00.00,231.0,692.0,133.0,1982.0,12.6,52.5,0.7642
363,25/03/2004,21.00.00,150.0,904.0,119.0,1539.0,12.2,53.2,0.7555
364,25/03/2004,22.00.00,99.0,1083.0,106.0,1376.0,10.6,56.1,0.714
365,25/03/2004,23.00.00,75.0,1154.0,92.0,1324.0,9.9,59.5,0.7276
366,26/03/2004,00.00.00,93.0,1098.0,97.0,1373.0,9.6,61.1,0.7323
367,26/03/2004,01.00.00,79.0,1131.0,91.0,1357.0,9.7,61.6,0.7425
368,26/03/2004,02.00.00,67.0,1208.0,83.0,1313.0,9.4,62.6,0.7398
369,26/03/2004,03.00.00,-200.0,1449.0,-200.0,1219.0,8.2,68.5,0.7455
370,26/03/2004,04.00.00,45.0,1398.0,59.0,1263.0,8.0,69.4,0.7459
371,26/03/2004,05.00.00,72.0,1210.0,73.0,1312.0,7.7,72.4,0.7655
372,26/03/2004,06.00.00,103.0,1130.0,78.0,1363.0,8.0,71.8,0.7711
373,26/03/2004,07.00.00,132.0,1015.0,90.0,1438.0,8.5,66.3,0.7375
374,26/03/2004,08.00.00,239.0,783.0,110.0,1828.0,9.8,59.6,0.7214
375,26/03/2004,09.00.00,275.0,682.0,114.0,1928.0,11.2,57.0,0.7544
376,26/03/2004,10.00.00,232.0,772.0,119.0,1747.0,14.8,44.1,0.7407
377,26/03/2004,11.00.00,180.0,826.0,121.0,1664.0,16.8,35.3,0.6729
378,26/03/2004,12.00.00,112.0,948.0,97.0,1503.0,19.2,27.1,0.5976
379,26/03/2004,13.00.00,116.0,915.0,99.0,1535.0,19.1,26.2,0.5741
380,26/03/2004,14.00.00,103.0,1015.0,85.0,1391.0,16.3,30.8,0.5683
381,26/03/2004,15.00.00,89.0,1152.0,75.0,1279.0,14.2,36.8,0.5922
382,26/03/2004,16.00.00,112.0,976.0,87.0,1454.0,13.4,41.0,0.6292
383,26/03/2004,17.00.00,127.0,886.0,102.0,1588.0,14.2,43.3,0.6982
384,26/03/2004,18.00.00,125.0,868.0,105.0,1580.0,12.1,45.6,0.6403
385,26/03/2004,19.00.00,120.0,876.0,98.0,1540.0,10.4,48.0,0.6046
386,26/03/2004,20.00.00,120.0,916.0,93.0,1490.0,10.0,51.1,0.628
387,26/03/2004,21.00.00,99.0,1097.0,91.0,1308.0,9.8,50.8,0.6172
388,26/03/2004,22.00.00,79.0,1185.0,85.0,1252.0,9.7,50.4,0.6063
389,26/03/2004,23.00.00,66.0,1237.0,74.0,1258.0,9.9,50.2,0.6103
390,27/03/2004,00.00.00,94.0,1144.0,87.0,1307.0,9.4,53.4,0.63
391,27/03/2004,01.00.00,70.0,1290.0,79.0,1232.0,8.6,57.8,0.6488
392,27/03/2004,02.00.00,75.0,1142.0,78.0,1312.0,8.1,62.1,0.6746
393,27/03/2004,03.00.00,-200.0,1191.0,-200.0,1292.0,7.9,63.5,0.6777
394,27/03/2004,04.00.00,57.0,1209.0,63.0,1296.0,7.4,64.8,0.6683
395,27/03/2004,05.00.00,32.0,1417.0,48.0,1212.0,8.2,58.9,0.6444
396,27/03/2004,06.00.00,54.0,1373.0,59.0,1250.0,6.3,66.6,0.641
397,27/03/2004,07.00.00,68.0,1270.0,65.0,1266.0,7.2,62.9,0.6396
398,27/03/2004,08.00.00,98.0,1050.0,71.0,1418.0,7.2,63.9,0.65
399,27/03/2004,09.00.00,128.0,922.0,84.0,1530.0,11.1,50.5,0.6654
400,27/03/2004,10.00.00,129.0,942.0,93.0,1520.0,15.5,36.1,0.6313
401,27/03/2004,11.00.00,130.0,992.0,99.0,1451.0,17.8,29.2,0.592
402,27/03/2004,12.00.00,111.0,994.0,93.0,1449.0,17.6,30.1,0.6013
403,27/03/2004,13.00.00,106.0,950.0,96.0,1467.0,19.1,26.8,0.5861
404,27/03/2004,14.00.00,137.0,888.0,114.0,1596.0,17.7,28.6,0.5735
405,27/03/2004,15.00.00,113.0,1051.0,101.0,1357.0,17.8,28.4,0.5737
406,27/03/2004,16.00.00,122.0,934.0,108.0,1538.0,18.7,26.0,0.5555
407,27/03/2004,17.00.00,137.0,916.0,117.0,1508.0,17.1,31.3,0.6038
408,27/03/2004,18.00.00,165.0,886.0,125.0,1586.0,15.8,36.1,0.644
409,27/03/2004,19.00.00,196.0,827.0,133.0,1621.0,14.7,40.1,0.6657
410,27/03/2004,20.00.00,174.0,841.0,119.0,1633.0,13.6,44.9,0.6991
411,27/03/2004,21.00.00,140.0,948.0,107.0,1475.0,12.5,48.1,0.6946
412,27/03/2004,22.00.00,102.0,1023.0,96.0,1421.0,11.8,50.8,0.7042
413,27/03/2004,23.00.00,130.0,906.0,105.0,1483.0,10.9,56.1,0.7326
414,28/03/2004,00.00.00,121.0,930.0,102.0,1464.0,10.9,55.9,0.7277
415,28/03/2004,01.00.00,111.0,939.0,97.0,1451.0,10.3,58.1,0.7278
416,28/03/2004,02.00.00,87.0,1013.0,79.0,1395.0,9.3,62.2,0.7294
417,28/03/2004,03.00.00,-200.0,935.0,-200.0,1501.0,8.2,66.7,0.7276
418,28/03/2004,04.00.00,77.0,1110.0,69.0,1396.0,8.3,64.9,0.7124
419,28/03/2004,05.00.00,39.0,1325.0,52.0,1284.0,9.6,58.5,0.7
420,28/03/2004,06.00.00,77.0,1251.0,62.0,1342.0,7.7,66.4,0.699
421,28/03/2004,07.00.00,91.0,1219.0,69.0,1321.0,7.4,68.0,0.7043
422,28/03/2004,08.00.00,105.0,1136.0,75.0,1382.0,9.7,58.6,0.7035
423,28/03/2004,09.00.00,133.0,959.0,83.0,1486.0,12.5,50.1,0.7242
424,28/03/2004,10.00.00,128.0,918.0,94.0,1501.0,16.8,36.9,0.7018
425,28/03/2004,11.00.00,126.0,933.0,96.0,1514.0,19.2,31.3,0.6887
426,28/03/2004,12.00.00,92.0,1020.0,86.0,1438.0,21.3,26.4,0.6607
427,28/03/2004,13.00.00,66.0,1159.0,72.0,1287.0,21.2,23.1,0.5768
428,28/03/2004,14.00.00,50.0,1285.0,53.0,1189.0,18.6,25.0,0.5319
429,28/03/2004,15.00.00,70.0,1189.0,65.0,1260.0,18.0,27.3,0.5594
430,28/03/2004,16.00.00,73.0,1213.0,70.0,1244.0,18.2,28.3,0.5848
431,28/03/2004,17.00.00,77.0,1217.0,75.0,1238.0,17.0,31.4,0.6048
432,28/03/2004,18.00.00,86.0,1174.0,86.0,1301.0,15.6,35.0,0.617
433,28/03/2004,19.00.00,93.0,1068.0,94.0,1357.0,14.1,40.2,0.6438
434,28/03/2004,20.00.00,105.0,1102.0,103.0,1329.0,13.4,43.2,0.6623
435,28/03/2004,21.00.00,67.0,1261.0,81.0,1246.0,12.3,46.8,0.6686
436,28/03/2004,22.00.00,63.0,1266.0,80.0,1224.0,11.9,46.5,0.6449
437,28/03/2004,23.00.00,63.0,1300.0,77.0,1204.0,11.5,46.6,0.6319
438,29/03/2004,00.00.00,46.0,1396.0,58.0,1156.0,10.6,48.0,0.6135
439,29/03/2004,01.00.00,21.0,1588.0,31.0,1071.0,10.7,45.8,0.5895
440,29/03/2004,02.00.00,22.0,1643.0,38.0,1076.0,10.4,46.6,0.5901
441,29/03/2004,03.00.00,-200.0,1557.0,-200.0,1095.0,10.1,47.8,0.5913
442,29/03/2004,04.00.00,39.0,1496.0,59.0,1153.0,11.3,46.9,0.628
443,29/03/2004,05.00.00,55.0,1441.0,70.0,1180.0,10.1,51.2,0.6341
444,29/03/2004,06.00.00,76.0,1309.0,75.0,1232.0,9.9,50.7,0.6167
445,29/03/2004,07.00.00,181.0,844.0,103.0,1687.0,8.1,56.8,0.615
446,29/03/2004,08.00.00,259.0,714.0,134.0,1806.0,10.9,44.1,0.5748
447,29/03/2004,09.00.00,118.0,1111.0,98.0,1258.0,11.8,37.6,0.5184
448,29/03/2004,10.00.00,119.0,1133.0,97.0,1254.0,13.9,33.2,0.5222
449,29/03/2004,11.00.00,123.0,1105.0,98.0,1293.0,15.6,30.1,0.5285
450,29/03/2004,12.00.00,92.0,1129.0,78.0,1272.0,16.5,29.0,0.5406
451,29/03/2004,13.00.00,91.0,1070.0,83.0,1332.0,17.5,27.9,0.5517
452,29/03/2004,14.00.00,103.0,1131.0,92.0,1268.0,17.9,26.8,0.5446
453,29/03/2004,15.00.00,102.0,1131.0,81.0,1247.0,18.2,26.1,0.5387
454,29/03/2004,16.00.00,94.0,1098.0,90.0,1289.0,18.0,27.1,0.5522
455,29/03/2004,17.00.00,98.0,996.0,95.0,1358.0,17.0,28.9,0.5558
456,29/03/2004,18.00.00,126.0,905.0,114.0,1477.0,16.1,31.3,0.568
457,29/03/2004,19.00.00,108.0,957.0,106.0,1404.0,14.5,35.4,0.5839
458,29/03/2004,20.00.00,95.0,1066.0,99.0,1302.0,13.2,37.9,0.5733
459,29/03/2004,21.00.00,78.0,1221.0,90.0,1178.0,13.1,34.4,0.517
460,29/03/2004,22.00.00,61.0,1278.0,82.0,1137.0,13.5,28.5,0.4405
461,29/03/2004,23.00.00,55.0,1339.0,74.0,1089.0,12.4,31.9,0.4583
462,30/03/2004,00.00.00,57.0,1418.0,76.0,1050.0,13.1,26.8,0.4023
463,30/03/2004,01.00.00,41.0,1468.0,66.0,1055.0,11.6,33.6,0.4595
464,30/03/2004,02.00.00,46.0,1402.0,73.0,1130.0,10.5,42.9,0.5442
465,30/03/2004,03.00.00,-200.0,1457.0,-200.0,1104.0,11.7,38.7,0.5298
466,30/03/2004,04.00.00,41.0,1462.0,69.0,1101.0,12.2,37.2,0.5277
467,30/03/2004,05.00.00,52.0,1341.0,71.0,1117.0,12.9,33.9,0.5037
468,30/03/2004,06.00.00,111.0,1080.0,98.0,1266.0,11.3,40.3,0.5376
469,30/03/2004,07.00.00,191.0,839.0,115.0,1587.0,11.9,38.4,0.5341
470,30/03/2004,08.00.00,244.0,642.0,130.0,1947.0,13.3,35.6,0.5416
471,30/03/2004,09.00.00,283.0,674.0,150.0,1852.0,16.3,28.8,0.5305
472,30/03/2004,10.00.00,320.0,695.0,159.0,1872.0,17.9,28.2,0.5741
473,30/03/2004,11.00.00,249.0,734.0,146.0,1754.0,18.3,26.6,0.5529
474,30/03/2004,12.00.00,219.0,742.0,138.0,1763.0,20.8,22.5,0.5463
475,30/03/2004,13.00.00,200.0,791.0,128.0,1711.0,22.4,20.0,0.5352
476,30/03/2004,14.00.00,138.0,942.0,97.0,1448.0,20.9,21.7,0.5295
477,30/03/2004,15.00.00,118.0,991.0,91.0,1372.0,19.1,26.5,0.579
478,30/03/2004,16.00.00,99.0,1060.0,81.0,1325.0,18.1,30.6,0.6295
479,30/03/2004,17.00.00,112.0,874.0,99.0,1527.0,17.3,34.7,0.6788
480,30/03/2004,18.00.00,117.0,853.0,101.0,1532.0,15.8,40.4,0.7228
481,30/03/2004,19.00.00,129.0,815.0,106.0,1638.0,15.9,42.0,0.7541
482,30/03/2004,20.00.00,132.0,884.0,102.0,1534.0,15.9,43.5,0.779
483,30/03/2004,21.00.00,73.0,1072.0,84.0,1360.0,15.0,46.1,0.7833
484,30/03/2004,22.00.00,68.0,1147.0,81.0,1323.0,15.1,44.6,0.7574
485,30/03/2004,23.00.00,80.0,1094.0,91.0,1360.0,14.9,43.5,0.7302
486,31/03/2004,00.00.00,68.0,1180.0,82.0,1287.0,14.8,41.0,0.685
487,31/03/2004,01.00.00,44.0,1287.0,64.0,1240.0,14.8,40.8,0.6814
488,31/03/2004,02.00.00,47.0,1222.0,70.0,1256.0,14.8,40.8,0.6834
489,31/03/2004,03.00.00,-200.0,1613.0,-200.0,1066.0,14.2,36.1,0.5823
490,31/03/2004,04.00.00,15.0,1699.0,26.0,1064.0,14.5,36.1,0.5928
491,31/03/2004,05.00.00,44.0,1473.0,58.0,1131.0,14.6,36.0,0.5947
492,31/03/2004,06.00.00,85.0,1220.0,93.0,1279.0,14.4,38.5,0.6291
493,31/03/2004,07.00.00,207.0,721.0,110.0,1926.0,13.8,58.2,0.9129
494,31/03/2004,08.00.00,230.0,639.0,115.0,1957.0,13.2,61.1,0.9256
495,31/03/2004,09.00.00,181.0,872.0,125.0,1576.0,10.4,74.4,0.9384
496,31/03/2004,10.00.00,144.0,957.0,118.0,1498.0,11.5,71.0,0.9582
497,31/03/2004,11.00.00,140.0,902.0,109.0,1579.0,12.2,70.0,0.9924
498,31/03/2004,12.00.00,204.0,779.0,123.0,1772.0,12.3,73.3,1.0442
499,31/03/2004,13.00.00,149.0,846.0,114.0,1638.0,11.3,78.1,1.0411
500,31/03/2004,14.00.00,171.0,804.0,114.0,1748.0,13.6,69.2,1.0746
501,31/03/2004,15.00.00,195.0,755.0,119.0,1799.0,14.9,59.3,0.9974
502,31/03/2004,16.00.00,152.0,850.0,111.0,1637.0,15.7,50.9,0.8997
503,31/03/2004,17.00.00,128.0,810.0,103.0,1681.0,15.2,52.9,0.9087
504,31/03/2004,18.00.00,121.0,821.0,103.0,1712.0,15.5,50.8,0.8881
505,31/03/2004,19.00.00,142.0,819.0,107.0,1669.0,14.3,52.9,0.8581
506,31/03/2004,20.00.00,131.0,882.0,105.0,1588.0,13.2,56.0,0.8446
507,31/03/2004,21.00.00,81.0,1044.0,91.0,1418.0,12.6,57.0,0.8315
508,31/03/2004,22.00.00,60.0,1078.0,79.0,1409.0,12.3,57.8,0.8224
509,31/03/2004,23.00.00,57.0,1098.0,79.0,1395.0,12.0,58.4,0.8164
510,01/04/2004,00.00.00,96.0,986.0,86.0,1477.0,12.0,61.6,0.8593
511,01/04/2004,01.00.00,85.0,1031.0,70.0,1425.0,11.5,63.9,0.8652
512,01/04/2004,02.00.00,50.0,1085.0,55.0,1405.0,10.7,67.2,0.863
513,01/04/2004,03.00.00,-200.0,1099.0,-200.0,1422.0,9.0,73.1,0.8394
514,01/04/2004,04.00.00,57.0,1237.0,49.0,1322.0,10.2,66.6,0.8299
515,01/04/2004,05.00.00,64.0,1176.0,50.0,1340.0,11.0,63.7,0.8325
516,01/04/2004,06.00.00,153.0,1002.0,67.0,1561.0,9.6,68.8,0.8243
517,01/04/2004,07.00.00,342.0,675.0,94.0,1949.0,9.5,69.6,0.8273
518,01/04/2004,08.00.00,378.0,539.0,119.0,2439.0,11.9,60.9,0.8455
519,01/04/2004,09.00.00,304.0,631.0,139.0,2001.0,16.2,48.6,0.8892
520,01/04/2004,10.00.00,192.0,800.0,113.0,1701.0,19.2,39.6,0.8693
521,01/04/2004,11.00.00,130.0,970.0,88.0,1489.0,19.7,38.4,0.8743
522,01/04/2004,12.00.00,106.0,974.0,73.0,1524.0,20.6,36.7,0.8797
523,01/04/2004,13.00.00,102.0,937.0,73.0,1542.0,21.8,33.9,0.8771
524,01/04/2004,14.00.00,99.0,-200.0,72.0,-200.0,-200.0,-200.0,-200.0
525,01/04/2004,15.00.00,108.0,-200.0,81.0,-200.0,-200.0,-200.0,-200.0
526,01/04/2004,16.00.00,131.0,-200.0,93.0,-200.0,-200.0,-200.0,-200.0
527,01/04/2004,17.00.00,163.0,793.0,106.0,1193.0,23.6,27.5,0.7913
528,01/04/2004,18.00.00,211.0,700.0,132.0,2028.0,22.8,32.1,0.8814
529,01/04/2004,19.00.00,267.0,624.0,164.0,2089.0,20.8,36.7,0.8878
530,01/04/2004,20.00.00,269.0,666.0,161.0,1922.0,18.3,40.9,0.8493
531,01/04/2004,21.00.00,154.0,827.0,124.0,1604.0,16.8,44.0,0.8341
532,01/04/2004,22.00.00,127.0,844.0,113.0,1570.0,15.8,48.0,0.8569
533,01/04/2004,23.00.00,122.0,898.0,103.0,1529.0,14.9,52.0,0.8757
534,02/04/2004,00.00.00,126.0,921.0,104.0,1514.0,14.1,54.4,0.8701
535,02/04/2004,01.00.00,84.0,986.0,93.0,1442.0,13.3,58.8,0.8922
536,02/04/2004,02.00.00,58.0,1180.0,60.0,1350.0,13.3,60.9,0.9229
537,02/04/2004,03.00.00,-200.0,1137.0,-200.0,1381.0,11.8,64.3,0.8869
538,02/04/2004,04.00.00,37.0,1195.0,52.0,1342.0,11.2,65.9,0.8775
539,02/04/2004,05.00.00,56.0,1197.0,66.0,1372.0,11.3,72.9,0.9738
540,02/04/2004,06.00.00,91.0,1055.0,82.0,1448.0,11.4,71.8,0.9671
541,02/04/2004,07.00.00,159.0,798.0,109.0,1833.0,11.9,73.7,1.0254
542,02/04/2004,08.00.00,190.0,634.0,114.0,2060.0,12.6,70.2,1.0221
543,02/04/2004,09.00.00,249.0,634.0,139.0,2054.0,13.6,65.3,1.0136
544,02/04/2004,10.00.00,196.0,706.0,127.0,1898.0,16.9,52.3,1.0013
545,02/04/2004,11.00.00,180.0,738.0,127.0,1821.0,19.4,44.1,0.9855
546,02/04/2004,12.00.00,167.0,748.0,135.0,1825.0,22.9,33.8,0.9322
547,02/04/2004,13.00.00,159.0,765.0,130.0,1773.0,23.6,31.3,0.9001
548,02/04/2004,14.00.00,152.0,790.0,126.0,1761.0,24.7,30.5,0.9371
549,02/04/2004,15.00.00,149.0,809.0,121.0,1703.0,26.1,27.3,0.9101
550,02/04/2004,16.00.00,143.0,872.0,122.0,1632.0,27.6,22.8,0.8288
551,02/04/2004,17.00.00,185.0,778.0,138.0,1799.0,26.9,22.3,0.7792
552,02/04/2004,18.00.00,223.0,685.0,165.0,1915.0,24.3,30.1,0.9012
553,02/04/2004,19.00.00,215.0,641.0,154.0,2052.0,21.2,40.1,0.9978
554,02/04/2004,20.00.00,271.0,618.0,168.0,2083.0,19.4,42.5,0.9483
555,02/04/2004,21.00.00,180.0,771.0,146.0,1685.0,18.5,43.0,0.9074
556,02/04/2004,22.00.00,115.0,841.0,124.0,1582.0,17.8,47.0,0.9467
557,02/04/2004,23.00.00,149.0,761.0,124.0,1684.0,16.8,53.2,1.01
558,03/04/2004,00.00.00,98.0,828.0,106.0,1566.0,17.1,51.8,0.999
559,03/04/2004,01.00.00,73.0,936.0,88.0,1488.0,16.2,54.2,0.9933
560,03/04/2004,02.00.00,69.0,986.0,83.0,1455.0,15.1,58.2,0.9886
561,03/04/2004,03.00.00,-200.0,1056.0,-200.0,1410.0,15.1,57.6,0.9796
562,03/04/2004,04.00.00,60.0,1145.0,74.0,1380.0,14.5,58.0,0.9488
563,03/04/2004,05.00.00,56.0,1103.0,64.0,1387.0,13.7,61.6,0.9631
564,03/04/2004,06.00.00,73.0,1112.0,69.0,1398.0,13.9,59.6,0.9408
565,03/04/2004,07.00.00,159.0,846.0,91.0,1660.0,13.3,61.7,0.9399
566,03/04/2004,08.00.00,203.0,704.0,96.0,1872.0,15.1,55.8,0.9486
567,03/04/2004,09.00.00,211.0,720.0,106.0,1816.0,17.0,50.5,0.9684
568,03/04/2004,10.00.00,-200.0,785.0,-200.0,1720.0,19.7,43.3,0.9837
569,03/04/2004,11.00.00,-200.0,781.0,-200.0,1743.0,20.7,41.7,1.0092
570,03/04/2004,12.00.00,-200.0,781.0,-200.0,1779.0,23.3,35.8,1.0098
571,03/04/2004,13.00.00,-200.0,866.0,-200.0,1621.0,23.8,30.5,0.8897
572,03/04/2004,14.00.00,-200.0,915.0,-200.0,1573.0,24.8,27.0,0.8325
573,03/04/2004,15.00.00,-200.0,882.0,-200.0,1635.0,25.0,27.5,0.8575
574,03/04/2004,16.00.00,-200.0,834.0,-200.0,1704.0,25.8,26.5,0.8675
575,03/04/2004,17.00.00,-200.0,812.0,-200.0,1722.0,25.1,27.1,0.8496
576,03/04/2004,18.00.00,-200.0,764.0,-200.0,1798.0,23.7,28.6,0.8273
577,03/04/2004,19.00.00,-200.0,625.0,-200.0,2153.0,22.1,36.8,0.9681
578,03/04/2004,20.00.00,-200.0,736.0,-200.0,1823.0,19.9,47.5,1.0912
579,03/04/2004,21.00.00,-200.0,873.0,-200.0,1602.0,18.7,50.4,1.0772
580,03/04/2004,22.00.00,-200.0,762.0,-200.0,1870.0,18.1,51.3,1.0587
581,03/04/2004,23.00.00,-200.0,847.0,-200.0,1644.0,17.5,53.8,1.0648
582,04/04/2004,00.00.00,-200.0,884.0,-200.0,1580.0,16.7,56.5,1.0634
583,04/04/2004,01.00.00,-200.0,929.0,-200.0,1551.0,15.9,59.2,1.0635
584,04/04/2004,02.00.00,-200.0,980.0,-200.0,1500.0,15.2,62.4,1.0726
585,04/04/2004,03.00.00,-200.0,965.0,-200.0,1521.0,14.7,65.0,1.0766
586,04/04/2004,04.00.00,-200.0,1090.0,-200.0,1448.0,14.3,65.3,1.0594
587,04/04/2004,05.00.00,-200.0,1171.0,-200.0,1434.0,13.7,66.5,1.0393
588,04/04/2004,06.00.00,-200.0,1020.0,-200.0,1488.0,12.9,69.1,1.0264
589,04/04/2004,07.00.00,-200.0,1110.0,-200.0,1423.0,13.7,64.8,1.0135
590,04/04/2004,08.00.00,-200.0,1063.0,-200.0,1461.0,15.3,59.0,1.0181
591,04/04/2004,09.00.00,-200.0,868.0,-200.0,1634.0,18.1,49.8,1.0272
592,04/04/2004,10.00.00,-200.0,846.0,-200.0,1658.0,21.5,40.7,1.0301
593,04/04/2004,11.00.00,-200.0,906.0,-200.0,1589.0,23.3,37.1,1.0457
594,04/04/2004,12.00.00,-200.0,895.0,-200.0,1603.0,25.1,33.8,1.0594
595,04/04/2004,13.00.00,-200.0,969.0,-200.0,1531.0,25.6,32.1,1.0393
596,04/04/2004,14.00.00,-200.0,1057.0,-200.0,1476.0,25.8,31.1,1.0143
597,04/04/2004,15.00.00,-200.0,863.0,-200.0,1642.0,26.1,30.8,1.0253
598,04/04/2004,16.00.00,-200.0,841.0,-200.0,1678.0,24.4,36.0,1.085
599,04/04/2004,17.00.00,-200.0,845.0,-200.0,1626.0,23.0,36.2,1.0053
600,04/04/2004,18.00.00,-200.0,838.0,-200.0,1636.0,22.1,39.3,1.0336
601,04/04/2004,19.00.00,-200.0,755.0,-200.0,1756.0,19.8,44.6,1.0208
602,04/04/2004,20.00.00,-200.0,830.0,-200.0,1673.0,18.5,48.9,1.0323
603,04/04/2004,21.00.00,-200.0,989.0,-200.0,1493.0,16.6,56.1,1.0481
604,04/04/2004,22.00.00,-200.0,909.0,-200.0,1556.0,15.8,58.8,1.0464
605,04/04/2004,23.00.00,-200.0,930.0,-200.0,1540.0,15.3,60.8,1.0501
606,05/04/2004,00.00.00,-200.0,1007.0,-200.0,1470.0,14.7,64.4,1.0717
607,05/04/2004,01.00.00,-200.0,1239.0,-200.0,1330.0,14.8,63.3,1.0584
608,05/04/2004,02.00.00,-200.0,1233.0,-200.0,1375.0,15.0,61.5,1.0418
609,05/04/2004,03.00.00,-200.0,1456.0,-200.0,1294.0,15.5,56.9,0.9961
