Date,Hour,CO_GT,NOx_GT,Day,Month
2004-04-05,22.0,1.7,85.0,Monday,April
2004-04-05,23.0,1.6,90.0,Monday,April
2004-04-06,0.0,1.0,61.0,Tuesday,April
2004-04-06,1.0,0.8,36.0,Tuesday,April
2004-04-06,2.0,0.5,25.0,Tuesday,April
2004-04-06,4.0,0.5,24.0,Tuesday,April
2004-04-06,5.0,0.8,73.0,Tuesday,April
2004-04-06,6.0,1.7,164.0,Tuesday,April
2004-04-06,7.0,4.5,329.0,Tuesday,April
2004-04-06,8.0,6.2,302.0,Tuesday,April
2004-04-06,9.0,4.4,256.0,Tuesday,April
2004-04-06,10.0,2.9,182.0,Tuesday,April
2004-04-06,11.0,1.6,105.0,Tuesday,April
2004-04-06,12.0,2.6,136.0,Tuesday,April
2004-04-06,13.0,2.9,167.0,Tuesday,April
2004-04-06,14.0,2.5,166.0,Tuesday,April
2004-04-06,15.0,1.9,115.0,Tuesday,April
2004-04-06,16.0,1.9,109.0,Tuesday,April
2004-04-06,17.0,2.7,143.0,Tuesday,April
2004-04-06,18.0,3.0,159.0,Tuesday,April
2004-04-06,19.0,3.3,181.0,Tuesday,April
2004-04-06,20.0,3.2,178.0,Tuesday,April
2004-04-06,21.0,1.8,91.0,Tuesday,April
2004-04-06,22.0,1.3,76.0,Tuesday,April
2004-04-06,23.0,1.1,66.0,Tuesday,April
2004-04-07,0.0,0.9,56.0,Wednesday,April
2004-04-07,1.0,0.7,35.0,Wednesday,April
2004-04-07,2.0,0.4,21.0,Wednesday,April
2004-04-07,4.0,0.3,12.0,Wednesday,April
2004-04-07,5.0,0.3,22.0,Wednesday,April
2004-04-07,6.0,0.8,55.0,Wednesday,April
2004-04-07,7.0,2.8,152.0,Wednesday,April
2004-04-07,8.0,3.1,153.0,Wednesday,April
2004-04-07,9.0,2.3,152.0,Wednesday,April
2004-04-07,10.0,1.6,112.0,Wednesday,April
2004-04-07,11.0,1.5,119.0,Wednesday,April
2004-04-07,12.0,1.6,122.0,Wednesday,April
2004-04-07,13.0,1.8,115.0,Wednesday,April
2004-04-07,14.0,1.4,84.0,Wednesday,April
2004-04-07,15.0,1.9,146.0,Wednesday,April
2004-04-07,16.0,1.2,65.0,Wednesday,April
2004-04-07,17.0,2.3,120.0,Wednesday,April
2004-04-07,18.0,3.3,185.0,Wednesday,April
2004-04-07,19.0,3.1,157.0,Wednesday,April
2004-04-07,20.0,3.3,174.0,Wednesday,April
2004-04-07,21.0,1.2,62.0,Wednesday,April
2004-04-07,22.0,1.3,81.0,Wednesday,April
2004-04-07,23.0,1.9,118.0,Wednesday,April
2004-04-08,0.0,1.4,95.0,Thursday,April
2004-04-08,1.0,1.5,84.0,Thursday,April
2004-04-08,2.0,1.1,56.0,Thursday,April
2004-04-08,5.0,0.8,69.0,Thursday,April
2004-04-08,6.0,1.1,74.0,Thursday,April
2004-04-08,7.0,2.6,161.0,Thursday,April
2004-04-08,8.0,5.1,308.0,Thursday,April
2004-04-08,9.0,4.2,300.0,Thursday,April
2004-04-08,10.0,2.6,189.0,Thursday,April
2004-04-08,11.0,2.4,164.0,Thursday,April
2004-04-08,12.0,2.1,122.0,Thursday,April
2004-04-08,13.0,2.6,166.0,Thursday,April
2004-04-08,14.0,2.8,181.0,Thursday,April
2004-04-08,15.0,2.5,127.0,Thursday,April
2004-04-08,16.0,1.9,106.0,Thursday,April
2004-04-08,17.0,3.6,192.0,Thursday,April
2004-04-08,18.0,4.6,241.0,Thursday,April
2004-04-08,19.0,6.3,326.0,Thursday,April
2004-04-08,20.0,4.3,232.0,Thursday,April
2004-04-08,21.0,1.6,92.0,Thursday,April
2004-04-08,22.0,1.4,95.0,Thursday,April
2004-04-08,23.0,2.0,129.0,Thursday,April
2004-04-09,0.0,2.4,154.0,Friday,April
2004-04-09,1.0,1.8,118.0,Friday,April
2004-04-09,2.0,1.0,69.0,Friday,April
2004-04-09,4.0,1.0,97.0,Friday,April
2004-04-09,5.0,0.9,145.0,Friday,April
2004-04-09,6.0,1.5,169.0,Friday,April
2004-04-09,7.0,2.6,250.0,Friday,April
2004-04-09,8.0,2.9,215.0,Friday,April
2004-04-09,9.0,2.7,237.0,Friday,April
2004-04-09,10.0,2.4,190.0,Friday,April
2004-04-09,11.0,2.6,219.0,Friday,April
2004-04-09,12.0,4.1,294.0,Friday,April
2004-04-09,13.0,4.3,253.0,Friday,April
2004-04-09,14.0,2.2,176.0,Friday,April
2004-04-09,15.0,3.4,243.0,Friday,April
2004-04-09,16.0,3.6,214.0,Friday,April
2004-04-09,17.0,2.5,141.0,Friday,April
2004-04-09,18.0,2.8,166.0,Friday,April
2004-04-09,19.0,3.4,197.0,Friday,April
2004-04-09,20.0,3.0,191.0,Friday,April
2004-04-09,21.0,2.1,159.0,Friday,April
2004-04-09,22.0,2.4,175.0,Friday,April
2004-04-09,23.0,2.3,157.0,Friday,April
2004-04-10,0.0,1.3,83.0,Saturday,April
2004-04-10,1.0,1.7,118.0,Saturday,April
2004-04-10,2.0,1.7,101.0,Saturday,April
2004-04-10,4.0,0.8,46.0,Saturday,April
2004-04-10,5.0,1.0,81.0,Saturday,April
2004-04-10,6.0,1.4,112.0,Saturday,April
2004-04-10,7.0,1.7,150.0,Saturday,April
2004-04-10,8.0,2.0,138.0,Saturday,April
2004-04-10,9.0,2.0,124.0,Saturday,April
2004-04-10,10.0,1.9,124.0,Saturday,April
2004-04-10,11.0,2.1,115.0,Saturday,April
2004-04-10,12.0,1.8,101.0,Saturday,April
2004-04-10,13.0,1.5,90.0,Saturday,April
2004-04-10,14.0,1.3,90.0,Saturday,April
2004-04-10,15.0,1.4,89.0,Saturday,April
2004-04-10,16.0,1.5,92.0,Saturday,April
2004-04-10,17.0,1.7,103.0,Saturday,April
2004-04-10,18.0,2.0,122.0,Saturday,April
2004-04-10,19.0,2.5,159.0,Saturday,April
2004-04-10,20.0,2.4,172.0,Saturday,April
2004-04-10,21.0,2.0,125.0,Saturday,April
2004-04-10,22.0,2.9,187.0,Saturday,April
2004-04-10,23.0,2.5,174.0,Saturday,April
2004-04-11,0.0,1.4,75.0,Sunday,April
2004-04-11,1.0,1.2,48.0,Sunday,April
2004-04-11,2.0,1.0,61.0,Sunday,April
2004-04-11,5.0,0.7,38.0,Sunday,April
2004-04-11,6.0,0.8,41.0,Sunday,April
2004-04-11,7.0,0.9,51.0,Sunday,April
2004-04-11,8.0,1.1,61.0,Sunday,April
2004-04-11,9.0,1.0,47.0,Sunday,April
2004-04-11,10.0,1.6,87.0,Sunday,April
2004-04-11,11.0,1.8,107.0,Sunday,April
2004-04-11,12.0,2.6,161.0,Sunday,April
2004-04-11,13.0,1.1,61.0,Sunday,April
2004-04-11,14.0,0.6,26.0,Sunday,April
2004-04-11,15.0,0.9,42.0,Sunday,April
2004-04-11,16.0,1.0,55.0,Sunday,April
2004-04-11,17.0,1.2,65.0,Sunday,April
2004-04-11,18.0,1.4,75.0,Sunday,April
2004-04-11,19.0,2.0,93.0,Sunday,April
2004-04-11,20.0,1.1,63.0,Sunday,April
2004-04-11,21.0,1.1,60.0,Sunday,April
2004-04-11,22.0,1.1,63.0,Sunday,April
2004-04-11,23.0,1.1,66.0,Sunday,April
2004-04-12,0.0,0.7,41.0,Monday,April
2004-04-12,1.0,0.6,42.0,Monday,April
2004-04-12,2.0,0.7,36.0,Monday,April
2004-04-12,4.0,0.3,16.0,Monday,April
2004-04-12,5.0,0.3,16.0,Monday,April
2004-04-12,6.0,0.4,33.0,Monday,April
2004-04-12,7.0,0.5,39.0,Monday,April
2004-04-12,8.0,0.6,45.0,Monday,April
2004-04-12,9.0,0.8,63.0,Monday,April
2004-04-12,10.0,1.0,71.0,Monday,April
2004-04-12,11.0,1.3,104.0,Monday,April
2004-04-12,12.0,1.1,85.0,Monday,April
2004-04-12,13.0,0.6,53.0,Monday,April
2004-04-12,14.0,0.7,58.0,Monday,April
2004-04-12,15.0,1.2,89.0,Monday,April
2004-04-12,16.0,1.4,96.0,Monday,April
2004-04-12,17.0,1.2,88.0,Monday,April
2004-04-12,18.0,1.3,100.0,Monday,April
2004-04-12,19.0,1.8,127.0,Monday,April
2004-04-12,20.0,1.2,88.0,Monday,April
2004-04-12,21.0,0.8,66.0,Monday,April
2004-04-12,22.0,0.8,61.0,Monday,April
2004-04-12,23.0,0.8,54.0,Monday,April
2004-04-13,0.0,0.7,46.0,Tuesday,April
2004-04-13,1.0,0.5,25.0,Tuesday,April
2004-04-13,2.0,0.3,18.0,Tuesday,April
2004-04-13,4.0,0.3,21.0,Tuesday,April
2004-04-13,5.0,0.7,76.0,Tuesday,April
2004-04-13,6.0,1.6,149.0,Tuesday,April
2004-04-13,7.0,3.9,328.0,Tuesday,April
2004-04-13,8.0,4.5,282.0,Tuesday,April
2004-04-13,9.0,2.7,206.0,Tuesday,April
2004-04-13,10.0,1.6,133.0,Tuesday,April
2004-04-13,11.0,1.6,137.0,Tuesday,April
2004-04-13,12.0,1.6,116.0,Tuesday,April
2004-04-13,13.0,1.5,112.0,Tuesday,April
2004-04-13,14.0,1.8,128.0,Tuesday,April
2004-04-13,15.0,2.1,145.0,Tuesday,April
2004-04-13,16.0,1.7,110.0,Tuesday,April
2004-04-13,17.0,3.0,184.0,Tuesday,April
2004-04-13,18.0,4.6,243.0,Tuesday,April
2004-04-13,19.0,5.0,259.0,Tuesday,April
2004-04-13,20.0,3.5,205.0,Tuesday,April
2004-04-13,21.0,2.1,144.0,Tuesday,April
2004-04-13,22.0,2.1,152.0,Tuesday,April
2004-04-13,23.0,1.5,108.0,Tuesday,April
2004-04-14,0.0,1.1,64.0,Wednesday,April
2004-04-14,1.0,0.9,73.0,Wednesday,April
2004-04-14,2.0,0.7,47.0,Wednesday,April
2004-04-14,5.0,0.9,79.0,Wednesday,April
2004-04-14,6.0,1.6,113.0,Wednesday,April
2004-04-14,7.0,3.9,263.0,Wednesday,April
2004-04-14,8.0,5.0,275.0,Wednesday,April
2004-04-14,9.0,4.3,263.0,Wednesday,April
2004-04-14,10.0,2.7,183.0,Wednesday,April
2004-04-14,11.0,2.1,147.0,Wednesday,April
2004-04-14,12.0,2.1,132.0,Wednesday,April
2004-04-15,9.0,3.9,309.0,Thursday,April
2004-04-15,10.0,3.8,327.0,Thursday,April
2004-04-15,11.0,3.8,299.0,Thursday,April
2004-04-15,12.0,3.9,257.0,Thursday,April
2004-04-15,13.0,3.5,195.0,Thursday,April
2004-04-15,14.0,4.0,231.0,Thursday,April
2004-04-15,15.0,3.0,170.0,Thursday,April
2004-04-15,16.0,3.1,192.0,Thursday,April
2004-04-15,17.0,5.2,251.0,Thursday,April
2004-04-15,18.0,5.9,289.0,Thursday,April
2004-04-15,19.0,7.3,351.0,Thursday,April
2004-04-15,20.0,6.1,319.0,Thursday,April
2004-04-15,21.0,4.6,264.0,Thursday,April
2004-04-15,22.0,2.5,144.0,Thursday,April
2004-04-15,23.0,2.2,119.0,Thursday,April
2004-04-16,0.0,2.0,120.0,Friday,April
2004-04-16,1.0,1.9,96.0,Friday,April
2004-04-16,2.0,1.6,77.0,Friday,April
2004-04-16,4.0,1.0,63.0,Friday,April
2004-04-16,5.0,1.2,97.0,Friday,April
2004-04-16,6.0,2.0,180.0,Friday,April
2004-04-16,7.0,4.5,352.0,Friday,April
2004-04-16,8.0,4.1,279.0,Friday,April
2004-04-16,9.0,2.6,186.0,Friday,April
2004-04-16,10.0,2.3,169.0,Friday,April
2004-04-16,11.0,2.6,172.0,Friday,April
2004-04-16,12.0,2.4,127.0,Friday,April
2004-04-16,13.0,4.3,230.0,Friday,April
2004-04-16,14.0,4.6,280.0,Friday,April
2004-04-16,15.0,4.0,242.0,Friday,April
2004-04-16,16.0,4.7,250.0,Friday,April
2004-04-16,17.0,5.7,309.0,Friday,April
2004-04-16,18.0,5.2,270.0,Friday,April
2004-04-16,19.0,6.4,323.0,Friday,April
2004-04-16,20.0,6.0,307.0,Friday,April
2004-04-16,21.0,3.4,224.0,Friday,April
2004-04-16,22.0,2.7,166.0,Friday,April
2004-04-16,23.0,3.1,171.0,Friday,April
2004-04-17,0.0,2.6,169.0,Saturday,April
2004-04-17,1.0,2.2,120.0,Saturday,April
2004-04-17,2.0,1.9,103.0,Saturday,April
2004-04-23,5.0,0.6,59.0,Friday,April
2004-04-23,6.0,0.8,72.0,Friday,April
2004-04-23,7.0,4.0,244.0,Friday,April
2004-04-23,8.0,5.6,351.0,Friday,April
2004-04-23,9.0,5.0,358.0,Friday,April
2004-04-23,10.0,3.2,245.0,Friday,April
2004-04-23,11.0,3.8,240.0,Friday,April
2004-04-23,12.0,3.3,179.0,Friday,April
2004-04-23,13.0,3.0,160.0,Friday,April
2004-04-23,14.0,3.2,174.0,Friday,April
2004-04-23,15.0,4.4,260.0,Friday,April
2004-04-23,16.0,4.6,281.0,Friday,April
2004-04-23,17.0,5.2,284.0,Friday,April
2004-04-23,18.0,4.8,250.0,Friday,April
2004-04-23,19.0,5.6,281.0,Friday,April
2004-04-23,20.0,4.6,230.0,Friday,April
2004-04-23,21.0,1.8,98.0,Friday,April
2004-04-23,22.0,2.2,121.0,Friday,April
2004-04-23,23.0,2.0,110.0,Friday,April
2004-04-24,0.0,2.8,161.0,Saturday,April
2004-04-24,1.0,2.6,148.0,Saturday,April
2004-04-24,2.0,1.8,109.0,Saturday,April
2004-04-24,5.0,0.7,71.0,Saturday,April
2004-04-24,6.0,0.9,75.0,Saturday,April
2004-04-24,7.0,1.5,106.0,Saturday,April
2004-04-24,8.0,2.5,166.0,Saturday,April
2004-04-24,9.0,3.0,188.0,Saturday,April
2004-04-24,10.0,2.6,161.0,Saturday,April
2004-04-24,11.0,2.6,139.0,Saturday,April
2004-04-24,12.0,2.6,134.0,Saturday,April
2004-04-24,13.0,1.9,84.0,Saturday,April
2004-04-24,14.0,2.0,98.0,Saturday,April
2004-04-24,15.0,1.7,91.0,Saturday,April
2004-04-24,16.0,1.9,99.0,Saturday,April
2004-04-24,17.0,1.8,90.0,Saturday,April
2004-04-24,18.0,2.8,147.0,Saturday,April
2004-04-24,19.0,3.5,177.0,Saturday,April
2004-04-24,20.0,3.4,162.0,Saturday,April
2004-04-24,21.0,2.0,88.0,Saturday,April
2004-04-24,22.0,1.1,53.0,Saturday,April
2004-04-24,23.0,1.3,68.0,Saturday,April
2004-04-25,0.0,1.2,61.0,Sunday,April
2004-04-25,1.0,1.3,71.0,Sunday,April
2004-04-25,2.0,1.0,63.0,Sunday,April
2004-04-25,5.0,0.3,14.0,Sunday,April
2004-04-25,6.0,0.5,34.0,Sunday,April
2004-04-25,7.0,0.6,42.0,Sunday,April
2004-04-25,8.0,0.6,40.0,Sunday,April
2004-04-25,9.0,0.8,48.0,Sunday,April
2004-04-25,10.0,1.0,61.0,Sunday,April
2004-04-25,11.0,0.9,58.0,Sunday,April
2004-04-25,12.0,1.0,57.0,Sunday,April
2004-04-25,13.0,0.8,54.0,Sunday,April
2004-04-25,14.0,0.7,41.0,Sunday,April
2004-04-25,15.0,0.9,57.0,Sunday,April
2004-04-25,16.0,1.3,83.0,Sunday,April
2004-04-25,17.0,1.4,81.0,Sunday,April
2004-04-25,18.0,1.5,98.0,Sunday,April
2004-04-25,19.0,2.7,124.0,Sunday,April
2004-04-25,20.0,2.5,133.0,Sunday,April
2004-04-25,21.0,1.4,100.0,Sunday,April
2004-04-25,22.0,2.8,116.0,Sunday,April
2004-04-25,23.0,2.1,102.0,Sunday,April
2004-04-26,0.0,1.1,55.0,Monday,April
2004-04-26,1.0,0.7,33.0,Monday,April
2004-04-26,2.0,0.4,17.0,Monday,April
2004-04-26,5.0,0.4,35.0,Monday,April
2004-04-26,6.0,0.8,70.0,Monday,April
2004-04-26,7.0,1.9,116.0,Monday,April
2004-04-26,8.0,2.1,134.0,Monday,April
2004-04-26,9.0,1.4,113.0,Monday,April
2004-04-26,10.0,1.4,110.0,Monday,April
2004-04-26,11.0,1.3,98.0,Monday,April
2004-04-26,12.0,1.5,96.0,Monday,April
2004-04-26,13.0,1.6,95.0,Monday,April
2004-04-26,14.0,1.3,86.0,Monday,April
2004-04-26,15.0,1.4,86.0,Monday,April
2004-04-26,16.0,1.5,91.0,Monday,April
2004-04-26,17.0,2.2,119.0,Monday,April
2004-04-26,18.0,3.2,147.0,Monday,April
2004-04-26,19.0,3.0,135.0,Monday,April
2004-04-26,20.0,2.6,124.0,Monday,April
2004-04-26,21.0,1.6,89.0,Monday,April
2004-04-26,22.0,1.5,79.0,Monday,April
2004-04-26,23.0,1.2,63.0,Monday,April
2004-04-27,0.0,0.8,39.0,Tuesday,April
2004-04-27,1.0,0.7,25.0,Tuesday,April
2004-04-27,2.0,0.5,19.0,Tuesday,April
2004-04-27,5.0,0.7,58.0,Tuesday,April
2004-04-27,6.0,1.4,112.0,Tuesday,April
2004-04-27,7.0,4.1,314.0,Tuesday,April
2004-04-27,8.0,4.6,240.0,Tuesday,April
2004-04-27,9.0,1.9,128.0,Tuesday,April
2004-04-27,10.0,1.9,141.0,Tuesday,April
2004-04-27,11.0,1.7,118.0,Tuesday,April
2004-04-27,12.0,2.4,132.0,Tuesday,April
2004-04-27,13.0,3.0,150.0,Tuesday,April
2004-04-27,14.0,2.0,121.0,Tuesday,April
2004-04-27,15.0,2.7,149.0,Tuesday,April
2004-04-27,16.0,2.2,120.0,Tuesday,April
2004-04-27,17.0,2.9,155.0,Tuesday,April
2004-04-27,18.0,3.4,172.0,Tuesday,April
2004-04-27,19.0,3.9,177.0,Tuesday,April
2004-04-27,20.0,3.6,181.0,Tuesday,April
2004-04-27,21.0,2.5,135.0,Tuesday,April
2004-04-27,22.0,1.8,99.0,Tuesday,April
2004-04-27,23.0,2.0,111.0,Tuesday,April
2004-04-28,0.0,1.3,72.0,Wednesday,April
2004-04-28,1.0,1.0,54.0,Wednesday,April
2004-04-28,2.0,0.6,41.0,Wednesday,April
2004-04-28,5.0,0.5,29.0,Wednesday,April
2004-04-28,6.0,1.1,76.0,Wednesday,April
2004-04-28,7.0,5.5,321.0,Wednesday,April
2004-04-28,8.0,4.2,274.0,Wednesday,April
2004-04-28,9.0,4.6,322.0,Wednesday,April
2004-04-28,10.0,3.4,255.0,Wednesday,April
2004-04-28,11.0,2.8,196.0,Wednesday,April
2004-04-28,12.0,2.5,136.0,Wednesday,April
2004-04-28,13.0,2.4,119.0,Wednesday,April
2004-04-28,14.0,3.2,169.0,Wednesday,April
2004-04-28,15.0,3.5,197.0,Wednesday,April
2004-04-28,16.0,2.9,140.0,Wednesday,April
2004-04-28,17.0,3.6,178.0,Wednesday,April
2004-04-28,18.0,4.8,223.0,Wednesday,April
2004-04-28,19.0,5.4,222.0,Wednesday,April
2004-04-28,20.0,5.3,265.0,Wednesday,April
2004-04-28,21.0,2.7,151.0,Wednesday,April
2004-04-28,22.0,1.4,79.0,Wednesday,April
2004-04-28,23.0,1.6,87.0,Wednesday,April
2004-04-29,0.0,1.5,88.0,Thursday,April
2004-04-29,1.0,1.0,51.0,Thursday,April
2004-04-29,2.0,0.6,34.0,Thursday,April
2004-04-29,5.0,0.8,76.0,Thursday,April
2004-04-29,6.0,1.5,139.0,Thursday,April
2004-04-29,7.0,4.9,293.0,Thursday,April
2004-04-29,8.0,7.2,368.0,Thursday,April
2004-04-29,9.0,3.5,250.0,Thursday,April
2004-04-29,10.0,2.1,145.0,Thursday,April
2004-04-29,11.0,1.5,110.0,Thursday,April
2004-04-29,12.0,2.0,104.0,Thursday,April
2004-04-29,13.0,3.8,205.0,Thursday,April
2004-04-29,14.0,3.4,201.0,Thursday,April
2004-04-29,15.0,4.4,266.0,Thursday,April
2004-04-29,16.0,3.9,246.0,Thursday,April
2004-04-29,17.0,4.9,247.0,Thursday,April
2004-04-29,18.0,5.4,271.0,Thursday,April
2004-04-29,19.0,6.5,332.0,Thursday,April
2004-04-29,20.0,4.3,245.0,Thursday,April
2004-04-29,21.0,2.9,180.0,Thursday,April
2004-04-29,22.0,2.7,156.0,Thursday,April
2004-04-29,23.0,2.8,172.0,Thursday,April
2004-04-30,0.0,2.3,137.0,Friday,April
2004-04-30,1.0,1.7,91.0,Friday,April
2004-04-30,2.0,1.2,80.0,Friday,April
2004-04-30,5.0,0.8,68.0,Friday,April
2004-04-30,6.0,1.7,162.0,Friday,April
2004-04-30,7.0,3.0,213.0,Friday,April
2004-04-30,8.0,3.4,161.0,Friday,April
2004-04-30,9.0,3.3,209.0,Friday,April
2004-04-30,10.0,2.7,191.0,Friday,April
2004-04-30,11.0,2.6,215.0,Friday,April
2004-04-30,12.0,3.2,212.0,Friday,April
2004-04-30,13.0,3.4,202.0,Friday,April
2004-04-30,14.0,2.6,153.0,Friday,April
2004-04-30,15.0,3.4,185.0,Friday,April
2004-04-30,16.0,4.0,210.0,Friday,April
2004-04-30,17.0,4.5,215.0,Friday,April
2004-04-30,18.0,4.2,215.0,Friday,April
2004-04-30,19.0,5.7,281.0,Friday,April
2004-04-30,20.0,4.4,254.0,Friday,April
2004-04-30,21.0,3.1,189.0,Friday,April
2004-04-30,22.0,3.0,174.0,Friday,April
2004-04-30,23.0,3.1,167.0,Friday,April
2004-05-01,0.0,3.5,185.0,Saturday,May
2004-05-01,1.0,2.4,129.0,Saturday,May
2004-05-01,2.0,1.6,85.0,Saturday,May
2004-05-01,5.0,0.6,24.0,Saturday,May
2004-05-01,6.0,0.7,30.0,Saturday,May
2004-05-01,7.0,1.2,75.0,Saturday,May
2004-05-01,8.0,1.5,79.0,Saturday,May
2004-05-01,9.0,1.8,104.0,Saturday,May
2004-05-01,10.0,2.1,118.0,Saturday,May
2004-05-01,11.0,1.9,105.0,Saturday,May
2004-05-01,12.0,2.0,101.0,Saturday,May
2004-05-01,13.0,1.3,65.0,Saturday,May
2004-05-01,14.0,1.3,59.0,Saturday,May
2004-05-01,15.0,1.8,80.0,Saturday,May
2004-05-01,16.0,2.0,98.0,Saturday,May
2004-05-01,17.0,1.8,89.0,Saturday,May
2004-05-01,18.0,2.4,114.0,Saturday,May
2004-05-01,19.0,4.0,195.0,Saturday,May
2004-05-01,20.0,2.8,156.0,Saturday,May
2004-05-01,21.0,2.0,109.0,Saturday,May
2004-05-01,22.0,3.6,184.0,Saturday,May
2004-05-01,23.0,3.7,190.0,Saturday,May
2004-05-02,0.0,2.3,105.0,Sunday,May
2004-05-02,1.0,1.8,76.0,Sunday,May
2004-05-02,2.0,0.9,38.0,Sunday,May
2004-05-02,5.0,0.6,33.0,Sunday,May
2004-05-02,6.0,0.7,57.0,Sunday,May
2004-05-02,7.0,0.8,48.0,Sunday,May
2004-05-02,8.0,1.2,87.0,Sunday,May
2004-05-02,9.0,1.4,94.0,Sunday,May
2004-05-02,10.0,1.6,89.0,Sunday,May
2004-05-02,11.0,1.3,78.0,Sunday,May
2004-05-02,12.0,1.3,72.0,Sunday,May
2004-05-02,13.0,1.1,64.0,Sunday,May
2004-05-02,14.0,1.2,70.0,Sunday,May
2004-05-02,15.0,1.5,92.0,Sunday,May
2004-05-02,16.0,1.1,69.0,Sunday,May
2004-05-02,17.0,1.9,131.0,Sunday,May
2004-05-02,18.0,2.3,144.0,Sunday,May
2004-05-02,19.0,3.3,209.0,Sunday,May
2004-05-02,20.0,2.6,170.0,Sunday,May
2004-05-02,21.0,2.2,152.0,Sunday,May
2004-05-02,22.0,2.3,171.0,Sunday,May
2004-05-02,23.0,2.0,153.0,Sunday,May
2004-05-03,0.0,1.6,97.0,Monday,May
2004-05-03,1.0,0.8,37.0,Monday,May
2004-05-03,2.0,0.6,26.0,Monday,May
2004-05-03,5.0,0.7,61.0,Monday,May
2004-05-03,6.0,1.3,152.0,Monday,May
2004-05-03,7.0,3.4,283.0,Monday,May
2004-05-03,8.0,4.7,320.0,Monday,May
2004-05-03,9.0,3.4,318.0,Monday,May
2004-05-03,10.0,2.5,201.0,Monday,May
2004-05-03,11.0,2.0,135.0,Monday,May
2004-05-03,12.0,1.9,127.0,Monday,May
2004-05-03,13.0,1.7,102.0,Monday,May
2004-05-03,14.0,1.4,74.0,Monday,May
2004-05-03,15.0,1.5,81.0,Monday,May
2004-05-03,16.0,2.4,129.0,Monday,May
2004-05-03,17.0,3.9,190.0,Monday,May
2004-05-03,18.0,4.2,192.0,Monday,May
2004-05-03,19.0,3.7,163.0,Monday,May
2004-05-03,20.0,3.2,149.0,Monday,May
2004-05-03,21.0,2.0,119.0,Monday,May
2004-05-03,22.0,1.1,61.0,Monday,May
2004-05-03,23.0,1.5,84.0,Monday,May
2004-05-04,0.0,1.3,79.0,Tuesday,May
2004-05-04,1.0,1.0,58.0,Tuesday,May
2004-05-04,2.0,0.6,32.0,Tuesday,May
2004-05-04,5.0,0.6,49.0,Tuesday,May
2004-05-04,6.0,1.9,180.0,Tuesday,May
2004-05-04,7.0,4.5,302.0,Tuesday,May
2004-05-04,8.0,4.3,258.0,Tuesday,May
2004-05-04,9.0,3.2,192.0,Tuesday,May
2004-05-04,10.0,1.3,84.0,Tuesday,May
2004-05-04,11.0,2.2,128.0,Tuesday,May
2004-05-04,12.0,2.6,145.0,Tuesday,May
2004-05-04,13.0,2.3,132.0,Tuesday,May
2004-05-04,14.0,2.4,136.0,Tuesday,May
2004-05-04,15.0,2.6,140.0,Tuesday,May
2004-05-04,16.0,1.2,55.0,Tuesday,May
2004-05-04,17.0,1.6,67.0,Tuesday,May
2004-05-04,18.0,3.9,191.0,Tuesday,May
2004-05-04,19.0,4.7,227.0,Tuesday,May
2004-05-04,20.0,5.4,264.0,Tuesday,May
2004-05-04,21.0,3.0,196.0,Tuesday,May
2004-05-04,22.0,0.9,43.0,Tuesday,May
2004-05-04,23.0,1.1,58.0,Tuesday,May
2004-05-05,0.0,0.7,33.0,Wednesday,May
2004-05-05,1.0,0.5,14.0,Wednesday,May
2004-05-05,2.0,0.5,18.0,Wednesday,May
2004-05-05,5.0,0.8,56.0,Wednesday,May
2004-05-05,6.0,1.3,108.0,Wednesday,May
2004-05-05,7.0,3.5,251.0,Wednesday,May
2004-05-05,9.0,3.9,255.0,Wednesday,May
2004-05-05,10.0,2.9,214.0,Wednesday,May
2004-05-05,11.0,2.6,190.0,Wednesday,May
2004-05-05,12.0,3.0,182.0,Wednesday,May
2004-05-05,13.0,3.7,202.0,Wednesday,May
2004-05-05,14.0,3.9,224.0,Wednesday,May
2004-05-05,15.0,3.5,221.0,Wednesday,May
2004-05-05,16.0,2.4,126.0,Wednesday,May
2004-05-05,17.0,1.6,79.0,Wednesday,May
2004-05-05,18.0,3.0,137.0,Wednesday,May
2004-05-05,19.0,1.6,68.0,Wednesday,May
2004-05-05,20.0,2.1,96.0,Wednesday,May
2004-05-05,21.0,1.8,111.0,Wednesday,May
2004-05-05,22.0,1.1,56.0,Wednesday,May
2004-05-05,23.0,1.5,81.0,Wednesday,May
2004-05-06,0.0,1.4,79.0,Thursday,May
2004-05-06,1.0,0.9,46.0,Thursday,May
2004-05-06,2.0,0.5,19.0,Thursday,May
2004-05-06,5.0,0.6,48.0,Thursday,May
2004-05-06,6.0,1.3,128.0,Thursday,May
2004-05-06,7.0,2.9,193.0,Thursday,May
2004-05-06,8.0,3.6,203.0,Thursday,May
2004-05-06,9.0,3.4,220.0,Thursday,May
2004-05-06,10.0,2.5,161.0,Thursday,May
2004-05-06,11.0,2.1,135.0,Thursday,May
2004-05-06,12.0,1.1,57.0,Thursday,May
2004-05-06,13.0,1.8,91.0,Thursday,May
2004-05-06,14.0,3.0,219.0,Thursday,May
2004-05-06,15.0,3.1,239.0,Thursday,May
2004-05-06,16.0,3.6,209.0,Thursday,May
2004-05-06,17.0,3.3,169.0,Thursday,May
2004-05-06,18.0,1.8,92.0,Thursday,May
2004-05-06,19.0,2.1,107.0,Thursday,May
2004-05-06,20.0,2.2,122.0,Thursday,May
